fileId1,fileId2,similarity
1141,1025,96
2363,1857,100
1188,849,99
1888,1856,98
1976,1929,97
970,652,71
2286,600,70
1091,872,73
2286,1677,71
1135,295,80
872,628,72
1135,868,78
1135,831,78
1614,1135,79
788,600,70
2134,652,74
1135,596,77
2011,1958,87
2154,652,76
750,652,77
1300,1135,71
1944,1135,81
1135,522,73
2288,2057,73
2276,2011,85
1300,600,71
2271,652,75
2286,1123,73
2042,2011,81
2288,2217,77
2011,1539,83
799,652,73
2231,2011,81
2371,2180,81
600,295,72
2225,1996,99
2288,2036,82
2238,600,75
2276,1539,92
2143,1135,76
708,600,83
2011,1498,82
2288,1542,77
2217,1939,87
2217,2057,78
1135,454,73
988,600,78
1996,1017,96
2225,1017,96
1459,1225,71
2288,1572,75
2288,1939,75
2217,2036,92
652,107,71
652,427,71
1856,103,80
600,493,80
1888,103,78
1135,148,75
2302,600,76
1144,1135,76
1135,717,75
1135,438,72
2217,1808,92
2230,2180,81
2207,1498,89
1135,526,76
2231,1958,85
1428,1135,75
2231,1498,86
2134,970,72
1958,1498,89
1958,1539,87
2371,2230,86
607,600,70
2276,1958,86
2288,2056,73
1619,600,73
2288,1957,72
2207,2011,75
792,533,96
2277,600,71
1147,1135,73
1903,1150,81
1539,1498,86
2231,1539,82
2288,1808,76
2057,1939,75
1011,600,77
2276,2231,81
819,600,77
1135,863,72
2057,1744,70
1626,600,75
2205,1135,71
2276,1498,85
2042,1958,81
2180,1699,76
2217,1572,79
2288,1958,70
723,600,73
1705,295,76
2153,600,71
2297,655,73
970,799,71
2345,1135,71
2207,1958,83
2112,2011,77
2186,2011,77
2057,2036,78
2288,2089,73
1705,1300,72
2057,1572,73
1705,1091,73
2288,1498,70
2231,2207,78
970,107,72
915,600,73
1127,961,95
2189,1135,72
2180,1251,73
2112,2042,83
831,295,87
1300,522,78
1903,1200,72
2042,1539,77
2231,2042,75
2057,2056,73
2031,600,71
2345,600,70
2011,1542,72
2324,2217,86
400,122,72
2161,600,72
2089,1542,87
2230,1699,86
2011,1886,76
2042,1886,83
2186,2042,82
2276,2042,77
1957,1542,82
2207,1957,80
2324,2288,74
134,113,100
2267,600,73
603,568,76
891,737,80
2155,1999,71
1300,295,78
1160,600,71
1185,600,72
1301,600,71
2297,686,74
2036,1572,83
2042,2046,77
2276,2207,79
600,446,72
1017,567,81
2036,1939,83
2297,258,73
600,337,73
625,600,70
2186,1958,84
2297,605,72
2186,2112,89
2207,1539,78
2288,1886,70
1705,972,79
2207,1542,79
1705,1641,74
1939,1808,84
2186,1957,83
2112,1958,83
2371,1251,75
2042,1498,76
600,15,70
509,400,70
2057,1808,74
973,400,70
1200,671,72
2180,1333,71
1572,1542,78
1958,1886,83
2286,988,71
1646,1554,86
522,295,78
1091,295,77
1958,1542,78
1939,1572,75
1957,1886,83
1958,1572,76
2371,1699,76
2180,1987,77
2217,2056,75
