fileId,username,rank,submit_ts,subm_id
0,Heltion,1,1722695967,552258035
1,hank55663,2,1722695912,1343082819
2,Yawn_Sean,3,1722696027,552258442
3,heal,4,1722696152,552259260
4,ianwong1999,5,1722696240,1343098513
5,cjycleaner,6,1722695982,552258138
6,kmjp,7,1722696020,1343088060
7,PyIsTheBestLang,8,1722696440,552260957
10,w285714,9,1722696334,552260367
8,stupidRR,10,1722696276,1343100157
9,tsreaper,11,1722696281,552260061
11,lddlinan,12,1722696211,552259643
12,jonathanirvings,13,1722696025,1343088291
15,rgb234rgb,14,1722695991,552258210
13,paigulong,15,1722697042,552264157
14,rvrty5,16,1722696995,1343130193
17,Manan04,17,1722696285,1343100592
18,huah-f,18,1722696326,552260311
16,ethanrao,19,1722697201,1343137895
19,milesian-c,20,1722696176,552259418
22,BaoJiaoPisu,21,1722696398,1343105797
23,darrenhp,22,1722696638,552262017
21,gooday-3,23,1722696477,552261154
20,gxylengli,24,1722696373,552260588
24,_Fake4Fun,25,1722696619,1343115283
25,ernestlu,26,1722697309,1343141886
27,nguyenquocthao00,27,1722696428,1343107160
26,876pol,28,1722696664,1343117170
28,mikeac,29,1722696761,552262713
29,hhhyh,30,1722696374,552260604
30,brenner1,31,1722696551,1343112413
32,elioyyds,32,1722696513,552261360
31,mhasan01,33,1722697388,1343144781
33,fsj-o,34,1722697390,552265880
38,fan-fan-fan-a9,35,1722696612,552261882
34,nhho,36,1722696219,1343097558
35,fried-chicken,37,1722696362,552260511
36,Sloth_junkie,38,1722696713,1343119144
42,shhk,39,1722696815,552262968
37,Ujimatsu_Chiya,40,1722696363,552260512
46,hxu10,41,1722696367,1343104360
39,Turkhuu,42,1722696944,1343128267
40,MeetBrahmbhatt,43,1722697797,1343159250
41,lucifer1006,44,1722695991,552258214
44,VIBE09,45,1722696782,1343121959
43,rui_er,46,1722696709,552262432
45,woruo27,47,1722696419,552260846
47,wei-she-ming,48,1722697009,552263990
48,mkawa222,49,1722697059,1343132661
49,rejudge_thiz,50,1722696315,1343101946
52,xph4p,51,1722696729,552262539
51,jwpassion1,52,1722696705,1343118848
50,nevergiveup,53,1722696930,1343127708
53,htedsv-i,54,1722696705,552262407
54,vilcheuski,55,1722696281,1343100352
56,vermachakshu,56,1722696442,1343107777
